x,y,z,Time,x-velocity,y-velocity,z-velocity,Color
0.1034488454,0.07556120082309,0.06723710583379,0.0,-0.0129759526025287,-2.2670015541709802e-14,6.097375617346059e-13,0.0129759526025287
0.1033839652695869,0.0755612004967006,0.0672371181863746,0.005,-0.0129760811926601,-1.1423624847588917e-07,4.323404177301292e-06,0.0129760993398356
0.1033190844151469,0.0755611995344265,0.0672371546047571,0.01,-0.0129762381595167,-2.511187468562776e-07,9.503880744369702e-06,0.0129762497172796
0.1032542010552356,0.0755611979495917,0.0672372181179476,0.015,-0.0129769973493123,-3.663531059760235e-07,1.51017061152543e-05,0.0129768465170703
0.1031893161226086,0.0755611957745516,0.0672373063670637,0.02,-0.0129769784074561,-4.864992278641228e-07,1.956091102658653e-05,0.0129771122901561
0.1031244208959868,0.0755612048520771,0.0672374184304002,0.025,-0.0129805955120499,3.542008346069634e-06,2.4551484521819085e-05,0.0129793753619204
0.1030595231639175,0.0755612151031721,0.0672375543478467,0.03,-0.0129787595902069,9.313770174480548e-07,2.9157492884505188e-05,0.0129794976132449
0.1029946259516675,0.0755612228358364,0.0672377138926234,0.035,-0.0129799545948663,2.007899732278702e-06,3.3972552181860125e-05,0.012979623337422
0.1029297275611944,0.0755612301040096,0.0672378972080747,0.04,-0.0129794707194363,1.0379358270650188e-06,3.868099381497692e-05,0.0129797525401295
0.1028648289194131,0.0755612357689628,0.0672381042240964,0.045,-0.0129799215838524,1.2042817477844057e-06,4.3444862238015456e-05,0.0129798852186665
0.1027999295009538,0.0755612404602684,0.0672383349646295,0.05,-0.0129798552728723,7.387456322779759e-07,4.817553988643973e-05,0.0129800213732179
0.102735029795078,0.075561242885789,0.0672385887425856,0.055,-0.0129800056018687,2.948730001020419e-07,5.269062974639386e-05,0.0129801908919881
0.1026701286580313,0.0755612452621893,0.0672388668999334,0.06,-0.0129803937649435,6.10585380287776e-07,5.783709942170732e-05,0.0129805160293044
0.1026052259492611,0.0755612480097647,0.0672391697878912,0.065,-0.0129806527458733,5.037123263191737e-07,6.263296064118514e-05,0.0129808449143103
0.1025403217324226,0.0755612508945206,0.0672394972098149,0.07,-0.0129809863340575,6.318803319174544e-07,6.76229528450425e-05,0.0129811775315337
0.1024754159574196,0.0755612540467733,0.0672398492775599,0.075,-0.0129812815005135,6.293782158566774e-07,7.250649610087116e-05,0.0129815138896293
0.1024105086374131,0.0755612573940952,0.0672402259305625,0.08,-0.0129816008768996,6.995289960654792e-07,7.744867882409343e-05,0.0129818539837379
0.1023455997481291,0.0755612609767687,0.0672406271980188,0.085,-0.012981910591736,7.292889645804161e-07,8.23571005845523e-05,0.0129821978160924
0.1022806892909816,0.0755612647725556,0.0672410530773727,0.09,-0.0129822270578093,7.815587083965505e-07,8.72899484412458e-05,0.0129825453863154
0.1022157772500826,0.0755612687937366,0.067241503557404,0.095,-0.0129825440212863,8.212443105241769e-07,9.220054963025104e-05,0.0129828966935139
0.1021508636187345,0.0755612730334733,0.0672419786382581,0.1,-0.0129828629558678,8.679746258928065e-07,9.71278867153946e-05,0.0129832517375491
0.1020859483875183,0.0755612774957062,0.0672424783292893,0.105,-0.0129831837087748,9.108005436169792e-07,0.00010204594588302231,0.0129836105190476
0.1020210315470988,0.0755612821782934,0.0672430026254185,0.11,-0.0129835063652399,9.55805124475487e-07,0.00010696918581214014,0.0129839730375104
0.1019561130880911,0.0755612870824722,0.0672435515296017,0.115,-0.0129838308787641,9.99608723240036e-07,0.0001118895747691764,0.0129843392930482
0.1018911930011358,0.0755612922076026,0.0672441250403113,0.12,-0.0129841572752792,1.0440890925833384e-06,0.00011681156725590114,0.0129847092854672
0.1018262712768609,0.0755612975540873,0.0672447231585224,0.125,-0.0129844855397652,1.0882028225640317e-06,0.00012173269845946808,0.0129842559933795
0.1017613521252169,0.0755613030895016,0.0672453467503826,0.13,-0.0129833389205596,1.1212429007911164e-06,0.00012695762721074308,0.0129844228082216
0.1016964330864277,0.0755613087916002,0.0672459964197988,0.135,-0.0129841593858062,1.1548023039890667e-06,0.0001321660752610363,0.0129845938104125
0.1016315130584009,0.0755613146606951,0.0672466721573085,0.14,-0.0129838902700358,1.1880814921963178e-06,0.00013738357194919415,0.0129847690009273
0.101566592637112,0.0755613206966548,0.067247373967668,0.145,-0.0129842297485549,1.2215247881037143e-06,0.00014259594688297605,0.0129849483788892
0.1015016714751581,0.0755613268995941,0.0672481018477341,0.15,-0.0129842343724459,1.254885181735422e-06,0.0001478110629936569,0.0129851319445277
0.1014367497492427,0.0755613332694912,0.0672488557987855,0.155,-0.0129844282910493,1.2883000926470732e-06,0.00015302457072676663,0.0129853196973778
0.1013718273448955,0.0755613398064011,0.0672496358197546,0.16,-0.0129845203032459,1.3216934065345527e-06,0.00015823891114904372,0.0129855116374314
0.1013069043094137,0.0755613465103347,0.067250441910684,0.165,-0.0129846721912048,1.3551067013852558e-06,0.00016345264192124955,0.0129857077643797
0.1012419806002169,0.0755613533813271,0.0672512740709544,0.17,-0.0129847940754699,1.388517314346846e-06,0.00016866661323973573,0.012985908078046
0.1011770562246607,0.0755613604194013,0.0672521323005251,0.175,-0.012984935888049,1.421937970701065e-06,0.00017388038978043054,0.0129861125782524
0.1011121311623594,0.0755613676245868,0.0672530165990224,0.18,-0.0129850698894269,1.4553614596718705e-06,0.00017909418173562484,0.0129863212647728
0.1010472054083392,0.0755613749969093,0.0672539269662079,0.185,-0.0129852114899975,1.4887917810561712e-06,0.00018430787862333984,0.0129865341374073
0.1009822789490611,0.0755613825363971,0.0672548634018246,0.19,-0.01298535212983,1.5222269171425357e-06,0.00018952155686287065,0.0129867511959506
0.100917351775748,0.0755613902430765,0.0672558259055112,0.195,-0.0129854965622377,1.555667581263838e-06,0.00019473512267442696,0.0129869724402287
0.1008524238769756,0.0755613981169747,0.0672568144770057,0.2,-0.012985642148663,1.5891136897429823e-06,0.00019994868108717652,0.0129871978699972
0.1007874928787329,0.0755614000359809,0.0672578249410724,0.205,-0.0129866177734194,-5.201831035543826e-07,0.0002037009125066323,0.0129879094478749
0.1007225610437102,0.075561401635389,0.0672588610772856,0.21,-0.012986178927884,9.499302007850168e-07,0.000209871990238678,0.0129880613818926
0.1006576291480085,0.0755614049033106,0.0672599242287904,0.215,-0.0129865292996681,4.313248977338958e-07,0.00021469903402907928,0.0129882176985292
0.1005926967435427,0.0755614087347786,0.06726101364834,0.22,-0.0129864445883014,1.017520141375679e-06,0.000220272566818114,0.0129883783336634
0.1005277640623534,0.0755614137432662,0.0672621297501762,0.225,-0.0129866049750033,9.898305591320637e-07,0.0002254312175720117,0.0129885433225102
0.1004628309586196,0.0755614195875072,0.0672632723032651,0.23,-0.0129866325755928,1.3031114234131116e-06,0.00023082016792795525,0.0129908988602395
0.1003978869650714,0.0755614133013458,0.0672644406470223,0.235,-0.0129904233101549,-3.177490062746595e-06,0.0002358051890646796,0.0129913870706572
0.1003329390949048,0.0755614040395916,0.067265634240071,0.24,-0.0129889370756956,-8.584964080020599e-07,0.00024090367526307684,0.0129918792398393
0.100267990270746,0.0755613955798212,0.0672668531456412,0.245,-0.0129903856488202,-2.3170473563846345e-06,0.0002459391931094072,0.0129887125145039
0.1002030569890695,0.075561386400713,0.0672681261037765,0.25,-0.0129838593501279,-1.4749023569306537e-06,0.0002610809525370188,0.01299262444851
0.1001381142793047,0.0755613782645741,0.0672694317161634,0.255,-0.0129920539051186,-1.7414718487269202e-06,0.00026115362101123606,0.012991097940823
0.1000731948440278,0.0755613704613461,0.0672707246069999,0.26,-0.0129777619180607,-1.4250259261110932e-06,0.0002566465770037047,0.0129852857752538
0.1000082854929029,0.0755613629906748,0.0672720453494654,0.265,-0.0129849514551688,-1.545965510888732e-06,0.00026977493017214024,0.0129849438195958
0.0999433742765587,0.0755613556088673,0.0672734037425704,0.27,-0.0129802121290918,-1.4241585024238166e-06,0.0002731063891423723,0.0129846094130815
0.0998784678056972,0.0755613484500447,0.067274794346469,0.275,-0.0129821057046894,-1.4374690128927558e-06,0.0002818815726555637,0.012984282033284
0.099813562379641,0.0755613414384248,0.0672762201876711,0.28,-0.0129803198411301,-1.3759652055517913e-06,0.00028763324124269686,0.012983961972443
0.0997486600263481,0.0755613346148408,0.0672776795889528,0.285,-0.0129805837716591,-1.3562805095532582e-06,0.00029506551764491994,0.0129836490699153
0.0996837595911401,0.0755613279553376,0.067279173486342,0.29,-0.0129797144940536,-1.3136157285190045e-06,0.00030156494799736387,0.0129833434167809
0.0996188616875252,0.0755613214719555,0.0672807013641202,0.295,-0.0129794803946956,-1.283971909517407e-06,0.00030858351139325643,0.0129826464124734
0.0995539679711666,0.0755613105963685,0.0672822607110003,0.3,-0.012978190429484,-2.8434765201558684e-06,0.00031433377447433945,0.0129822294186227
0.0994890775478127,0.0755612984779986,0.0672838537047652,0.305,-0.0129780053517287,-2.108822081190186e-06,0.00032179748688557707,0.0129818196368564
0.0994241897875801,0.0755612863914264,0.0672854813003565,0.31,-0.0129772120676288,-2.6486836903457348e-06,0.0003283103418051566,0.0129814171620086
