x,y,z,Time,x-velocity,y-velocity,z-velocity,Color
0.0948678173727008,0.0753680530983039,0.1149778306572147,0.525,-0.0214464838909873,-2.242004780657001e-05,-0.0074575257354265,0.022570712236521
0.0947622727544416,0.0753681010827842,0.1149400840864395,0.53,-0.0208557534724978,3.3609603978201114e-05,-0.0076181554697487,0.0222423822761588
0.0946589158589016,0.0753682613536584,0.1149013050325423,0.535,-0.0205330983346269,3.088760298838965e-05,-0.0078590522617291,0.0219006458754594
0.094557876335157,0.0753683930380456,0.1148616760672888,0.54,-0.0199640095596259,2.292383330285279e-05,-0.007975848642438,0.02150137057319
0.0944595870636935,0.0753685423782818,0.1148213441709928,0.545,-0.0194282378425024,3.5076207679056455e-05,-0.0081342772217661,0.0210871454339421
0.094363063993159,0.0753684451208095,0.1147801718477241,0.55,-0.0192118963051849,-6.034727107482871e-05,-0.0083096052277131,0.0208191156511081
0.0942685215289826,0.07536836670776,0.1147387003415897,0.555,-0.0186809402328575,1.781588598973749e-05,-0.0082828232262797,0.020457492599766
0.0941761006264642,0.0753684023161614,0.1146970256259835,0.56,-0.0183366107067873,-8.989740044174656e-07,-0.0083740330424609,0.0201067242956548
0.0940856642694451,0.0753684969933749,0.1146550659188092,0.5650000000000001,-0.0179002669265895,3.381125523187904e-05,-0.0084053727291308,0.0197176713067685
0.093997543787906,0.0753685791338621,0.1146132302586567,0.5700000000000001,-0.0174169683437452,3.3907290825338466e-06,-0.0083384515065536,0.0193200921846351
0.0939112306602127,0.0753686502178817,0.1145717495720105,0.5750000000000001,-0.0171468684348294,2.233636003050338e-05,-0.0082644016962623,0.0189927414426488
0.0938265243224426,0.0753687232062528,0.1145306036607215,0.58,-0.0167870668934337,8.793659867961916e-06,-0.0082027676789273,0.0186643225188252
0.0937436465048705,0.0753688430353373,0.1144895391113819,0.585,-0.0164169359801498,3.534493468152305e-05,-0.0082205165096653,0.0183340998389383
0.0936624205236628,0.0753689303974782,0.1144488165748961,0.59,-0.0161163914375597,4.068048318713769e-06,-0.0080875003877983,0.0180103537522471
0.0935827840461369,0.0753689537877951,0.114408506646729,0.595,-0.0157854735558892,5.135574689287487e-06,-0.0080428495676112,0.0176929468028632
0.0935047306764327,0.07536893174065,0.1143685475014885,0.6,-0.0154795742295805,-1.1568181805733486e-05,-0.0079535636584967,0.0173818222394567
0.0934280282686351,0.0753688505420717,0.114328858537072,0.605,-0.0152361620569573,-1.9743366063535516e-05,-0.0079259648018905,0.017093043200579
0.093352919899759,0.0753687544452761,0.1142900026681214,0.61,-0.0148608075638963,-1.882635390848958e-05,-0.0076550805312615,0.0167203787773392
0.0932794467845828,0.0753686487388507,0.1142520980100314,0.615,-0.0145699846387637,-2.2877483449616357e-05,-0.0075253199330713,0.0164086644476358
0.0932070522258384,0.0753686102572407,0.1142149973616775,0.62,-0.0144106070814762,3.689549054903204e-06,-0.0073412369740617,0.0161369813382397
0.0931357158563942,0.0753686307649796,0.1141787291123513,0.625,-0.014159773994362,4.410546840797019e-06,-0.007187959533614,0.0158700105739886
0.0930655559286546,0.075368763273147,0.1141432749423298,0.63,-0.0139361442130578,4.306994845421901e-05,-0.007017989857306,0.0156094129316288
0.0929962314148225,0.0753688959106826,0.1141086221864819,0.635,-0.0138114716814548,1.4120676134841556e-05,-0.0068649721537873,0.0153965869002147
0.0929276737957039,0.0753689914964952,0.1140747562527032,0.64,-0.0136365629304012,2.286452729515648e-05,-0.0067043477072085,0.015187277279294
0.0928598975460737,0.0753690712793682,0.1140416764303522,0.645,-0.0134942651727868,1.0775610066765596e-05,-0.0065496770424278,0.0149815296279964
0.0927927550900708,0.0753691828189132,0.1140094352851799,0.65,-0.0133791607214409,3.095713320718128e-05,-0.0063721430284831,0.0147986948296632
0.0927263487715029,0.0753692965915582,0.1139779105062707,0.655,-0.0132078409576644,1.6602575860879806e-05,-0.0062545653468597,0.0146036718544038
0.0926608971644699,0.0753692974163933,0.1139471289375178,0.66,-0.0130021817433075,-1.2163239622744724e-05,-0.0060826250533806,0.0143870984423272
0.0925959739869057,0.07536930840402,0.1139170167072513,0.665,-0.01297147584001,1.296809906403315e-05,-0.0059773118032097,0.0142490359796571
0.0925315196860743,0.0753693548436134,0.1138876784870779,0.67,-0.0128303984109711,6.527783380801661e-06,-0.0057853932082989,0.0140684755947176
0.0924676428417988,0.0753694180565628,0.1138593375080381,0.675,-0.0127340966881934,1.7228694758678022e-05,-0.0055802977577122,0.0138861888440611
0.0924041097560087,0.0753693980704933,0.1138318954085466,0.68,-0.0126860075103742,-1.9916645375069372e-05,-0.0054195115037377,0.013775581983411
0.0923408996163909,0.0753693181027704,0.1138053606879811,0.685,-0.0126090432334342,-1.305121899257246e-05,-0.0052225185701101,0.0136440764115059
0.0922780175077512,0.0753692025187837,0.1137797477569426,0.6900000000000001,-0.0125519555988324,-3.0665981106396536e-05,-0.0050476369359029,0.0134894016481706
0.0922156231616257,0.0753692439421337,0.1137549303740073,0.6950000000000001,-0.0124240544447927,3.749765830792015e-05,-0.0049003563253969,0.0133636911889308
0.0921535877697983,0.0753692935088036,0.1137309645704361,0.7000000000000001,-0.0123943463059988,-1.0774909271264468e-05,-0.0047127640058727,0.0132419575421404
0.0920918469525719,0.0753692869942433,0.1137078669085583,0.705,-0.0123135262997318,5.80108586929527e-06,-0.0045496086528238,0.0131242142969968
0.0920304054630404,0.0753692617297891,0.1136856118370913,0.71,-0.0122693766112282,-1.3193373399993883e-05,-0.00437706852382,0.0130465032861841
0.0919689394798759,0.0753692181831503,0.113664066699144,0.715,-0.0123110616491644,-5.3462935372512364e-06,-0.0042579968886792,0.0130118426013059
0.0919073946834792,0.0753691714245497,0.1136432010283255,0.72,-0.0123073825019592,-1.235579003158382e-05,-0.0041094871199719,0.012980029058113
0.0918457895422053,0.0753691133877204,0.1136230305208441,0.725,-0.0123312625693903,-1.1046047738195188e-05,-0.0039775622785034,0.0129511134393641
0.0917841020470011,0.075369048864453,0.113603545311779,0.73,-0.0123421763944275,-1.4298607773676375e-05,-0.003836651463904,0.0129155919035162
0.0917224666345949,0.0753689963152156,0.11358469927918,0.735,-0.012315762046349,-7.668277245821324e-06,-0.0037186228117205,0.0128643798244684
0.0916609102422151,0.0753689613350048,0.1135664759197187,0.74,-0.0123079157981879,-6.4918658622153205e-06,-0.0035892087026614,0.0128154444795843
0.0915994173863052,0.0753689410356404,0.1135488797148486,0.745,-0.012291562719798,-2.2358781277742406e-06,-0.0034667651775306,0.0127688011713254
0.0915379876135783,0.0753689372637186,0.1135319049935335,0.75,-0.0122817484145809,3.56735974025123e-07,-0.0033410785771313,0.0127244486094627
0.0914766121295695,0.075368949235969,0.1135155518172774,0.755,-0.0122701080921106,3.922735665049707e-06,-0.0032178027567936,0.0127034183254992
0.0914154443275017,0.0753689147834345,0.1134998096496617,0.76,-0.0122061496546636,-1.5000438819152389e-05,-0.0030964065978957,0.0126314622743115
0.0913541388272574,0.0753688838081824,0.1134845609799231,0.765,-0.0123023128445168,4.089908512746954e-07,-0.0030147294600664,0.0126792472592254
0.0912924646692822,0.0753689892304011,0.1134699264161391,0.77,-0.0123592206579297,3.659103340471159e-05,-0.0028610502293501,0.0126785816130987
0.0912306655554909,0.0753690969171664,0.1134557760126148,0.775,-0.0123602743335176,1.0247092825329168e-05,-0.0028068535614881,0.0126793135251612
0.0911687694675228,0.0753691721334071,0.1134420542733181,0.78,-0.0123934250386933,1.8640364617470803e-05,-0.0026974685827325,0.0126813592436052
0.0911067555855737,0.0753692341273173,0.1134287915846318,0.785,-0.0124097899031637,7.717595117903195e-06,-0.0026188396031373,0.0126847693175422
0.0910447362941263,0.0753691606788144,0.1134160380202268,0.79,-0.0123994095792201,-3.149517235796543e-05,-0.0024996178394142,0.0126696091283465
